"","AbsTime","date.time","cps3721","corr.factor","MPVPosition","elapsed.time","id","treat","mass","conc","Vid","mearging.id","conc.bg.mn","conc.bg.sd","conc.corr","comp","nn","OTV","K","Group","date.time.weather","date","time","temp","temp.K","n","flux","flux.time","cum","exp"
"661",44745.116264899,2022-07-03 02:49:26,32.1021960826634,74.7610051259915,1,"58.9","1","NEO","m79",0.039796021,"0","m79 58.9",0.043016612,0.00857138540937852,-0.003220591,"Benzene","79.05",2700,1.93,"Other","03-07-2022 03:00:00","03-07-2022","03:00:00","14.3",287.45,-1.36538723381925e-13,0,0,4.49485474881455e-06,"22K"
"662",44745.188451917,2022-07-03 04:33:23,40.9094576061527,100.287971925673,1,"60.6","1","NEO","m79",0.072895907,"0","m79 60.6",0.040874312,0.00411794760600848,0.032021595,"Benzene","79.05",2700,1.93,"Other","03-07-2022 05:00:00","03-07-2022","05:00:00","14.6",287.75,1.35615773095351e-12,3.7351534609703e-09,3.88455959940911e-07,4.88331070875546e-06,"22K"
"663",44745.260638934,2022-07-03 06:17:20,43.4328524480588,107.601779535454,1,"62.3","1","NEO","m79",0.053553254,"0","m79 62.3",0.0434199176666667,0.0216198485016053,0.0101333363333333,"Benzene","79.05",2700,1.93,"Other","03-07-2022 06:00:00","03-07-2022","06:00:00","15.1",288.25,4.28416034981614e-13,5.465359949958e-09,5.68397434795632e-07,5.45170814355109e-06,"22K"
"664",44745.332825951,2022-07-03 08:01:17,49.4988666466395,125.18351508862,1,"64.1","1","NEO","m79",0.047871527,"0","m79 64.1",0.043978331,0.0145374903118992,0.003893196,"Benzene","79.05",2700,1.93,"Other","03-07-2022 08:00:00","03-07-2022","08:00:00","18.6",291.75,1.62621506412233e-13,1.8100865143914e-09,1.88248997496705e-07,5.63995714104779e-06,"22K"
"665",44745.405012973,2022-07-03 09:45:14,55.6309213236304,142.95666236441,1,"65.8","1","NEO","m79",0.041206465,"0","m79 65.8",0.0440292186666667,0.00712608003116372,-0.00282275366666666,"Benzene","79.05",2700,1.93,"Other","03-07-2022 10:00:00","03-07-2022","10:00:00","20.9",294.05,-1.16986129477552e-13,1.39760970468896e-10,1.45351409287652e-08,5.65449228197656e-06,"22K"
"666",44745.693749527,2022-07-03 16:41:00,51.7422674646233,131.685788019464,1,"72.7","1","NEO","m79",0.042759922,"0","m79 72.7",0.0354109323333333,0.0070741381638009,0.00734898966666666,"Benzene","79.05",2700,1.93,"Other","03-07-2022 17:00:00","03-07-2022","17:00:00","21.4",294.55,3.04054325166224e-13,5.7290712445971e-10,5.95823409438098e-08,5.71407462292037e-06,"22K"
"667",44745.765936562,2022-07-03 18:24:57,54.7309063769799,140.348059043038,1,"74.5","1","NEO","m79",0.027758611,"0","m79 74.5",0.0334832483333333,0.00742551233479188,-0.00572463733333333,"Benzene","79.05",2700,1.93,"Other","03-07-2022 18:00:00","03-07-2022","18:00:00","19.6",292.75,-2.38305272235293e-13,2.01360261758898e-10,2.09414672229254e-08,5.73501609014329e-06,"22K"
"668",44745.838123596,2022-07-03 20:08:54,53.4084410385451,136.515025506119,1,"76.2","1","NEO","m79",0.045281467,"0","m79 76.2",0.045513839,0.0143724082500015,-0.000232371999999999,"Benzene","79.05",2700,1.93,"Other","03-07-2022 20:00:00","03-07-2022","20:00:00","17.4",290.55,-9.74642829759163e-15,0,0,5.73501609014329e-06,"22K"
"669",44745.91031062,2022-07-03 21:52:51,47.6499546217101,119.824628475564,1,"77.9","1","NEO","m79",0.04253527,"0","m79 77.9",0.0366990143333333,0.0160778315887975,0.00583625566666666,"Benzene","79.05",2700,1.93,"Other","03-07-2022 22:00:00","03-07-2022","22:00:00","15.4",288.55,2.46488014169901e-13,7.25034743093629e-10,7.54036132817374e-08,5.81041970342503e-06,"22K"
"670",44745.982486064,2022-07-03 23:36:47,46.7203306863918,117.130206461438,1,"79.7","1","NEO","m79",0.04597646,"0","m79 79.7",0.044871149,0.00268691008778615,0.001105311,"Benzene","79.05",2700,1.93,"Other","04-07-2022 00:00:00","04-07-2022","00:00:00","13.9",287.05,4.69255657031931e-14,8.98595989038447e-10,9.34539828599985e-08,5.90387368628503e-06,"22K"
"671",44746.054684653,2022-07-04 01:20:45,44.8629113339311,111.746662210266,1,"81.4","1","NEO","m79",0.045161035,"0","m79 81.4",0.0566305746666667,0.0104517878275924,-0.0114695396666667,"Benzene","79.05",2700,1.93,"Other","04-07-2022 01:00:00","04-07-2022","01:00:00","13.6",286.75,-4.87444458077804e-13,0,0,5.90387368628503e-06,"22K"
"672",44746.126871668,2022-07-04 03:04:42,45.4705849920053,113.507943540828,1,"83.1","1","NEO","m79",0.056184616,"0","m79 83.1",0.042468299,0.00157027178085483,0.013716317,"Benzene","79.05",2700,1.93,"Other","04-07-2022 03:00:00","04-07-2022","03:00:00","12.6",285.75,5.84970345508038e-13,2.98678647764599e-10,3.10625793675183e-08,5.93493626565255e-06,"22K"
"673",44746.199047109,2022-07-04 04:48:38,35.150955021565,83.597528034504,1,"84.9","1","NEO","m79",0.054751784,"0","m79 84.9",0.0486810333333333,0.0141601681262588,0.00607075066666667,"Benzene","79.05",2700,1.93,"Other","04-07-2022 05:00:00","04-07-2022","05:00:00","13",286.15,2.58542070185383e-13,2.58330535953365e-09,2.686637573915e-07,6.20360002304405e-06,"22K"
"674",44746.271234126,2022-07-04 06:32:35,34.2546063651591,80.9995510887772,1,"86.6","1","NEO","m79",0.063039976,"0","m79 86.6",0.037153851,0.0110072833470972,0.025886125,"Benzene","79.05",2700,1.93,"Other","04-07-2022 07:00:00","04-07-2022","07:00:00","15.2",288.35,1.09403109081133e-12,4.14233321401877e-09,4.30802654257952e-07,6.634402677302e-06,"22K"
"675",44746.343421145,2022-07-04 08:16:32,44.3024522436834,110.122227583092,1,"88.3","1","NEO","m79",0.046495244,"0","m79 88.3",0.044109571,0.00171178752656602,0.002385673,"Benzene","79.05",2700,1.93,"Other","04-07-2022 08:00:00","04-07-2022","08:00:00","15.8",288.95,1.00616867562634e-13,3.6586781844655e-09,3.80502531184412e-07,7.01490520848641e-06,"22K"
"676",44742.663071847,2022-06-30 15:56:50,62.4234806694132,162.644216372227,1,"0","1","NEO","m83",0.16106496,"0","m83 0",0.35262752,0.0333494670419544,-0.19156256,"Cyclohexene","83.075000000000003",180,1.96,"Other","30-06-2022 16:00:00","30-06-2022","16:00:00","24.4",297.55,-7.84572810659102e-12,0,0,0,"22K"
"677",44742.735261672,2022-06-30 17:40:47,60.8699808795411,158.141552581262,1,"1.73","1","NEO","m83",0.18511612,"0","m83 1.73",0.390578346666667,0.0449932387618643,-0.205462226666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","30-06-2022 18:00:00","30-06-2022","18:00:00","23.1",296.25,-8.45193614681121e-12,0,0,0,"22K"
"678",44742.80744874,2022-06-30 19:24:44,60.8017545997319,157.943805531863,1,"3.46","1","NEO","m83",0.13471668,"0","m83 3.46",0.340352693333333,0.0375445449222192,-0.205636013333333,"Cyclohexene","83.075000000000003",180,1.96,"Other","30-06-2022 19:00:00","30-06-2022","19:00:00","22.6",295.75,-8.47338614430956e-12,0,0,0,"22K"
"679",44742.879624217,2022-06-30 21:08:40,59.5851989089599,154.417740517729,1,"5.2","1","NEO","m83",0.21553728,"0","m83 5.2",0.368087346666667,0.0193711104825855,-0.152550066666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","30-06-2022 21:00:00","30-06-2022","21:00:00","18.9",292.05,-6.36557687243475e-12,0,0,0,"22K"
"680",44742.951799672,2022-06-30 22:52:36,54.9347366248775,140.938840633545,1,"6.93","1","NEO","m83",0.19782672,"0","m83 6.93",0.238088386666667,0.0296385773291589,-0.0402616666666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","30-06-2022 23:00:00","30-06-2022","23:00:00","16.4",289.55,-1.69453582782424e-12,0,0,0,"22K"
"681",44743.023998262,2022-07-01 00:36:34,49.6973550356053,125.758813835198,1,"8.66","1","NEO","m83",0.131023256,"0","m83 8.66",0.19512192,0.0123730440917989,-0.064098664,"Cyclohexene","83.075000000000003",180,1.96,"Other","01-07-2022 01:00:00","01-07-2022","01:00:00","15.1",288.25,-2.70995598835172e-12,0,0,0,"22K"
"682",44743.096185278,2022-07-01 02:20:31,48.9815840852725,123.684223312754,1,"10.4","1","NEO","m83",0.13237448,"0","m83 10.4",0.151329052,0.0303830876188782,-0.018954572,"Cyclohexene","83.075000000000003",180,1.96,"Other","01-07-2022 02:00:00","01-07-2022","02:00:00","14.8",287.95,-8.02194122129808e-13,0,0,0,"22K"
"683",44743.168372295,2022-07-01 04:04:28,51.0578165374677,129.701975452196,1,"12.1","1","NEO","m83",0.108039904,"0","m83 12.1",0.135634744,0.0305574269473101,-0.02759484,"Cyclohexene","83.075000000000003",180,1.96,"Other","01-07-2022 04:00:00","01-07-2022","04:00:00","14.3",287.45,-1.16989838993168e-12,0,0,0,"22K"
"684",44743.240559312,2022-07-01 05:48:25,51.0125335230694,129.570727163264,1,"13.9","1","NEO","m83",0.115501428,"0","m83 13.9",0.149316850666667,0.0364849606274413,-0.0338154226666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","01-07-2022 06:00:00","01-07-2022","06:00:00","17.5",290.65,-1.41783949183651e-12,0,0,0,"22K"
"685",44743.312746331,2022-07-01 07:32:22,59.2013320231466,153.305140735888,1,"15.6","1","NEO","m83",0.10281376,"0","m83 15.6",0.182668668,0.0200480726526924,-0.079854908,"Cyclohexene","83.075000000000003",180,1.96,"Other","01-07-2022 08:00:00","01-07-2022","08:00:00","19.3",292.45,-3.32761109714981e-12,0,0,0,"22K"
"686",44743.384921783,2022-07-01 09:16:18,64.9631290348721,170.005133194673,1,"17.3","1","NEO","m83",0.113589644,"0","m83 17.3",0.184424893333333,0.034923733660016,-0.0708352493333333,"Cyclohexene","83.075000000000003",180,1.96,"Other","01-07-2022 09:00:00","01-07-2022","09:00:00","19.1",292.25,-2.95377549405535e-12,0,0,0,"22K"
"687",44743.457108805,2022-07-01 11:00:15,66.3843442579831,174.124383397338,1,"19.1","1","NEO","m83",0.113757224,"0","m83 19.1",0.202115853333333,0.0283197641779541,-0.0883586293333333,"Cyclohexene","83.075000000000003",180,1.96,"Other","01-07-2022 11:00:00","01-07-2022","11:00:00","20.8",293.95,-3.66317850109751e-12,0,0,0,"22K"
"688",44743.67257034,2022-07-01 16:10:31,102.608915906788,279.117681864235,1,"24.2","1","NEO","m83",0.206259228,"0","m83 24.2",0.30751224,0.0770991795480497,-0.101253012,"Cyclohexene","83.075000000000003",180,1.96,"Other","01-07-2022 16:00:00","01-07-2022","16:00:00","16.7",289.85,-4.25713303857824e-12,0,0,0,"22K"
"689",44743.744745784,2022-07-01 17:54:27,74.1074931345626,196.509158101216,1,"26","1","NEO","m83",0.103735352,"0","m83 26",0.186440426666667,0.0441923409453237,-0.0827050746666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","01-07-2022 18:00:00","01-07-2022","18:00:00","15.6",288.75,-3.4905409801388e-12,0,0,0,"22K"
"690",44743.816955948,2022-07-01 19:38:25,84.1380203834859,225.581638279496,1,"27.7","1","NEO","m83",0.130712792,"0","m83 27.7",0.163338168,0.0281159900298608,-0.032625376,"Cyclohexene","83.075000000000003",180,1.96,"Other","01-07-2022 20:00:00","01-07-2022","20:00:00","15.5",288.65,-1.37742049175677e-12,0,0,0,"22K"
"691",44743.88913139,2022-07-01 21:22:21,49.0015813878689,123.742183494599,1,"29.4","1","NEO","m83",0.10006388,"0","m83 29.4",0.128679553333333,0.0179941430348941,-0.0286156733333333,"Cyclohexene","83.075000000000003",180,1.96,"Other","01-07-2022 21:00:00","01-07-2022","21:00:00","15.2",288.35,-1.20939060253967e-12,0,0,0,"22K"
"692",44743.961318406,2022-07-01 23:06:18,48.0661201451418,121.030842628679,1,"31.2","1","NEO","m83",0.090144908,"0","m83 31.2",0.10451112,0.0153966825847851,-0.014366212,"Cyclohexene","83.075000000000003",180,1.96,"Other","01-07-2022 23:00:00","01-07-2022","23:00:00","14.6",287.75,-6.08428451746925e-13,0,0,0,"22K"
"693",44744.033493847,2022-07-02 00:50:14,45.6610024580528,114.05984952442,1,"32.9","1","NEO","m83",0.073075856,"0","m83 32.9",0.113994253333333,0.0267545197900617,-0.0409183973333333,"Cyclohexene","83.075000000000003",180,1.96,"Other","02-07-2022 01:00:00","02-07-2022","01:00:00","13.7",286.85,-1.7383864850859e-12,0,0,0,"22K"
"694",44744.105680862,2022-07-02 02:34:11,43.7540894220284,108.532852780807,1,"34.6","1","NEO","m83",0.05955852,"0","m83 34.6",0.101180361333333,0.00877346084175072,-0.0416218413333333,"Cyclohexene","83.075000000000003",180,1.96,"Other","02-07-2022 03:00:00","02-07-2022","03:00:00","12.8",285.95,-1.77383722427255e-12,0,0,0,"22K"
"695",44744.177868854,2022-07-02 04:18:08,35.6841273732669,85.1428747786767,1,"36.4","1","NEO","m83",0.069060796,"0","m83 36.4",0.108476853333333,0.018825544721108,-0.0394160573333333,"Cyclohexene","83.075000000000003",180,1.96,"Other","02-07-2022 04:00:00","02-07-2022","04:00:00","12.1",285.25,-1.68395353473785e-12,0,0,0,"22K"
"696",44744.25005587,2022-07-02 06:02:05,28.0214861235452,62.9334753804834,1,"38.1","1","NEO","m83",0.04292302,"0","m83 38.1",0.100336842666667,0.0315470424211884,-0.0574138226666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","02-07-2022 06:00:00","02-07-2022","06:00:00","13.6",286.75,-2.4400325112666e-12,0,0,0,"22K"
"697",44744.322242394,2022-07-02 07:46:02,40.2153116879408,98.2760593963277,1,"39.8","1","NEO","m83",0.070863212,"0","m83 39.8",0.114154450666667,0.0333460252548771,-0.0432912386666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","02-07-2022 08:00:00","02-07-2022","08:00:00","16.9",290.05,-1.81890375015728e-12,0,0,0,"22K"
"698",44744.394429414,2022-07-02 09:29:59,47.2993848071763,118.80853692512,1,"41.6","1","NEO","m83",0.069786388,"0","m83 41.6",0.139340908,0.0208021739287062,-0.06955452,"Cyclohexene","83.075000000000003",180,1.96,"Other","02-07-2022 09:00:00","02-07-2022","09:00:00","17.9",291.05,-2.91232829873202e-12,0,0,0,"22K"
"699",44744.466616434,2022-07-02 11:13:56,46.875869359595,117.58101975185,1,"43.3","1","NEO","m83",0.095189164,"0","m83 43.3",0.180577021333333,0.0408282429340916,-0.0853878573333333,"Cyclohexene","83.075000000000003",180,1.96,"Other","02-07-2022 11:00:00","02-07-2022","11:00:00","19.9",293.05,-3.55088793285465e-12,0,0,0,"22K"
"700",44744.683165936,2022-07-02 16:25:46,43.6164995640802,108.13406233653,1,"48.5","1","NEO","m83",0.088944408,"0","m83 48.5",0.197190634666667,0.0598974151033883,-0.108246226666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","02-07-2022 16:00:00","02-07-2022","16:00:00","20.3",293.45,-4.49532637553478e-12,0,0,0,"22K"
"701",44744.755341387,2022-07-02 18:09:42,42.4309631352609,104.69790355124,1,"50.2","1","NEO","m83",0.122705996,"0","m83 50.2",0.181869053333333,0.0376913598817837,-0.0591630573333333,"Cyclohexene","83.075000000000003",180,1.96,"Other","02-07-2022 18:00:00","02-07-2022","18:00:00","18.8",291.95,-2.46958913083747e-12,0,0,0,"22K"
"702",44744.827539983,2022-07-02 19:53:40,42.7021749742366,105.483983945327,1,"51.9","1","NEO","m83",0.091575316,"0","m83 51.9",0.1585346,0.00824767650665326,-0.066959284,"Cyclohexene","83.075000000000003",180,1.96,"Other","02-07-2022 20:00:00","02-07-2022","20:00:00","16.7",289.85,-2.81527012901052e-12,0,0,0,"22K"
"703",44744.899715426,2022-07-02 21:37:36,41.1698134039969,101.042587170145,1,"53.7","1","NEO","m83",0.096824392,"0","m83 53.7",0.130912908,0.00941476033264619,-0.034088516,"Cyclohexene","83.075000000000003",180,1.96,"Other","02-07-2022 22:00:00","02-07-2022","22:00:00","14.4",287.55,-1.44469875731923e-12,0,0,0,"22K"
"704",44744.971890866,2022-07-02 23:21:32,38.9491129404733,94.6061089466678,1,"55.4","1","NEO","m83",0.098112896,"0","m83 55.4",0.134517021333333,0.0127586236437919,-0.0364041253333333,"Cyclohexene","83.075000000000003",180,1.96,"Other","02-07-2022 23:00:00","02-07-2022","23:00:00","13.9",287.05,-1.54552354513491e-12,0,0,0,"22K"
"705",44745.044077881,2022-07-03 01:05:29,33.0681407242858,77.56069907527,1,"57.1","1","NEO","m83",0.126263592,"0","m83 57.1",0.141479986666667,0.00678592657553361,-0.0152163946666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","03-07-2022 01:00:00","03-07-2022","01:00:00","13.1",286.25,-6.47811785289814e-13,0,0,0,"22K"
"706",44745.116264899,2022-07-03 02:49:26,32.1021960826634,74.7610051259915,1,"58.9","1","NEO","m83",0.08945832,"0","m83 58.9",0.134856362666667,0.0143030320697348,-0.0453980426666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","03-07-2022 03:00:00","03-07-2022","03:00:00","14.3",287.45,-1.92467494001716e-12,0,0,0,"22K"
"707",44745.188451917,2022-07-03 04:33:23,40.9094576061527,100.287971925673,1,"60.6","1","NEO","m83",0.0733285,"0","m83 60.6",0.128347268,0.014096732464683,-0.055018768,"Cyclohexene","83.075000000000003",180,1.96,"Other","03-07-2022 05:00:00","03-07-2022","05:00:00","14.6",287.75,-2.33011902032792e-12,0,0,0,"22K"
"708",44745.260638934,2022-07-03 06:17:20,43.4328524480588,107.601779535454,1,"62.3","1","NEO","m83",0.08848028,"0","m83 62.3",0.101086346666667,0.0291928382375701,-0.0126060666666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","03-07-2022 06:00:00","03-07-2022","06:00:00","15.1",288.25,-5.32957845313192e-13,0,0,0,"22K"
"709",44745.332825951,2022-07-03 08:01:17,49.4988666466395,125.18351508862,1,"64.1","1","NEO","m83",0.087875816,"0","m83 64.1",0.130134134666667,0.0323867759684751,-0.0422583186666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","03-07-2022 08:00:00","03-07-2022","08:00:00","18.6",291.75,-1.76515938062752e-12,0,0,0,"22K"
"710",44745.405012973,2022-07-03 09:45:14,55.6309213236304,142.95666236441,1,"65.8","1","NEO","m83",0.069098232,"0","m83 65.8",0.145609118666667,0.0380976330101995,-0.0765108866666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","03-07-2022 10:00:00","03-07-2022","10:00:00","20.9",294.05,-3.17091519523158e-12,0,0,0,"22K"
"711",44745.693749527,2022-07-03 16:41:00,51.7422674646233,131.685788019464,1,"72.7","1","NEO","m83",0.145085668,"0","m83 72.7",0.208572354666667,0.0364816614179267,-0.0634866866666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","03-07-2022 17:00:00","03-07-2022","17:00:00","21.4",294.55,-2.62667421605295e-12,0,0,0,"22K"
"712",44745.765936562,2022-07-03 18:24:57,54.7309063769799,140.348059043038,1,"74.5","1","NEO","m83",0.1600144,"0","m83 74.5",0.23155832,0.0521867595902409,-0.07154392,"Cyclohexene","83.075000000000003",180,1.96,"Other","03-07-2022 18:00:00","03-07-2022","18:00:00","19.6",292.75,-2.97823116813106e-12,0,0,0,"22K"
"713",44745.838123596,2022-07-03 20:08:54,53.4084410385451,136.515025506119,1,"76.2","1","NEO","m83",0.128794344,"0","m83 76.2",0.159938613333333,0.0281084990852613,-0.0311442693333333,"Cyclohexene","83.075000000000003",180,1.96,"Other","03-07-2022 20:00:00","03-07-2022","20:00:00","17.4",290.55,-1.3062907232292e-12,0,0,0,"22K"
"714",44745.91031062,2022-07-03 21:52:51,47.6499546217101,119.824628475564,1,"77.9","1","NEO","m83",0.078157548,"0","m83 77.9",0.139513584,0.0144641545413984,-0.061356036,"Cyclohexene","83.075000000000003",180,1.96,"Other","03-07-2022 22:00:00","03-07-2022","22:00:00","15.4",288.55,-2.59130653877174e-12,0,0,0,"22K"
"715",44745.982486064,2022-07-03 23:36:47,46.7203306863918,117.130206461438,1,"79.7","1","NEO","m83",0.06170472,"0","m83 79.7",0.125133325333333,0.0033069432047287,-0.0634286053333333,"Cyclohexene","83.075000000000003",180,1.96,"Other","04-07-2022 00:00:00","04-07-2022","00:00:00","13.9",287.05,-2.69283775067039e-12,0,0,0,"22K"
"716",44746.054684653,2022-07-04 01:20:45,44.8629113339311,111.746662210266,1,"81.4","1","NEO","m83",0.077091308,"0","m83 81.4",0.132774908,0.0123097491230566,-0.0556836,"Cyclohexene","83.075000000000003",180,1.96,"Other","04-07-2022 01:00:00","04-07-2022","01:00:00","13.6",286.75,-2.36649970396847e-12,0,0,0,"22K"
"717",44746.126871668,2022-07-04 03:04:42,45.4705849920053,113.507943540828,1,"83.1","1","NEO","m83",0.065251928,"0","m83 83.1",0.107533701333333,0.0203242289558847,-0.0422817733333333,"Cyclohexene","83.075000000000003",180,1.96,"Other","04-07-2022 03:00:00","04-07-2022","03:00:00","12.6",285.75,-1.80322338390783e-12,0,0,0,"22K"
"718",44746.199047109,2022-07-04 04:48:38,35.150955021565,83.597528034504,1,"84.9","1","NEO","m83",0.099639344,"0","m83 84.9",0.105380576,0.0228793289209966,-0.005741232,"Cyclohexene","83.075000000000003",180,1.96,"Other","04-07-2022 05:00:00","04-07-2022","05:00:00","13",286.15,-2.44508478143378e-13,0,0,0,"22K"
"719",44746.271234126,2022-07-04 06:32:35,34.2546063651591,80.9995510887772,1,"86.6","1","NEO","m83",0.077757904,"0","m83 86.6",0.112267754666667,0.00377373455855566,-0.0345098506666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","04-07-2022 07:00:00","04-07-2022","07:00:00","15.2",288.35,-1.45849753752597e-12,0,0,0,"22K"
"720",44746.343421145,2022-07-04 08:16:32,44.3024522436834,110.122227583092,1,"88.3","1","NEO","m83",0.061156116,"0","m83 88.3",0.127284294666667,0.00583308376430077,-0.0661281786666667,"Cyclohexene","83.075000000000003",180,1.96,"Other","04-07-2022 08:00:00","04-07-2022","08:00:00","15.8",288.95,-2.78898666961573e-12,0,0,0,"22K"
"721",44742.663071847,2022-06-30 15:56:50,62.4234806694132,162.644216372227,1,"0","1","NEO","m87",0.48413335,"0","m87 0",0.56587785,0.0981088708876904,-0.0817445,"2,3-Butandione","87.058000000000007",0.06,2.95,"Other","30-06-2022 16:00:00","30-06-2022","16:00:00","24.4",297.55,-3.34796695768332e-12,0,0,0,"22K"
